Partner,Pair,lrv,metric,alpha,propr
ASV21,ASV18,6.059507349,rho,NA,-0.500306303
ASV64,ASV32,25.99321432,rho,NA,-0.500001971
ASV58,ASV17,5.264827631,rho,NA,-0.499965796
ASV3,POL1,2.650000338,rho,NA,-0.499763333
ASV184,ASV140,23.38992782,rho,NA,-0.499034277
ASV52,ASV14,39.07849936,rho,NA,-0.49861803
ASV22,ASV14,44.92452982,rho,NA,-0.498582657
ASV70,ASV61,2.039205221,rho,NA,-0.497983757
ASV94,ASV65,16.20637952,rho,NA,-0.497725369
ASV90,ASV71,28.08839151,rho,NA,-0.497666652
ASV41,BIV1,3.308905475,rho,NA,-0.497094061
ASV89,ASV15,35.07098093,rho,NA,-0.497077604
ASV5,ASV2,2.012180217,rho,NA,-0.497030256
ASV27,ASV13,13.94198156,rho,NA,-0.497012447
ASV83,ASV79,29.55936853,rho,NA,-0.496861411
ASV137,ASV17,18.36082837,rho,NA,-0.496606848
ASV124,ASV36,21.49298249,rho,NA,-0.495864384
ASV140,ISO1,11.68904951,rho,NA,-0.495599549
ASV40,POL9,2.395609661,rho,NA,-0.494762973
ASV127,POL1,13.1191901,rho,NA,-0.494393808
ASV157,ASV43,22.36637167,rho,NA,-0.494387209
ASV94,ASV43,22.58554356,rho,NA,-0.494239739
GAS7,GAS1,9.168806954,rho,NA,-0.493893563
ASV86,ASV74,23.67192488,rho,NA,-0.493773086
ASV137,POL15,19.74918068,rho,NA,-0.493754021
ASV84,ASV25,15.2570408,rho,NA,-0.493750612
ASV18,ASV1,6.017463391,rho,NA,-0.49290855
ASV75,ASV72,12.93737246,rho,NA,-0.492717292
ASV53,ASV14,34.93021203,rho,NA,-0.491879487
ASV167,ASV140,25.22257116,rho,NA,-0.49175846
ASV113,POL6,2.881824128,rho,NA,-0.491672542
ASV105,ASV46,3.964027146,rho,NA,-0.491267078
ASV81,ASV6,16.88502364,rho,NA,-0.491259492
ASV20,POL1,4.431628887,rho,NA,-0.490931574
ASV74,ASV27,20.60270453,rho,NA,-0.49092534
ASV105,ASV18,7.496509166,rho,NA,-0.490717692
ASV26,ASV18,5.448195917,rho,NA,-0.490449474
ASV59,ASV36,7.093052699,rho,NA,-0.490335879
ASV201,ASV51,20.01349118,rho,NA,-0.490253833
ASV100,ASV75,9.788191425,rho,NA,-0.490204017
ASV46,ASV26,1.914563804,rho,NA,-0.49019606
ASV139,ASV64,19.97347159,rho,NA,-0.489808363
ASV68,COP2,22.93927771,rho,NA,-0.48977251
ASV134,ASV83,30.96814038,rho,NA,-0.489743177
ASV60,POL16,2.902247594,rho,NA,-0.489548276
ASV137,ASV110,35.01876808,rho,NA,-0.489391103
NEC4,FOR1,3.573919525,rho,NA,-0.489345132
ASV78,ASV75,17.57395693,rho,NA,-0.489319694
ASV98,ASV48,24.80111997,rho,NA,-0.489245983
ASV27,ASV17,16.14978923,rho,NA,-0.488789649
ASV98,ASV27,27.07280779,rho,NA,-0.488681034
ASV81,ASV53,24.96955135,rho,NA,-0.487621579
ASV39,COP1,7.572350857,rho,NA,-0.48735346
ASV112,ASV71,27.11140194,rho,NA,-0.486879299
ASV222,ASV36,23.25912077,rho,NA,-0.486741178
ASV67,ASV43,23.83149093,rho,NA,-0.486679788
ASV201,ASV32,32.36512695,rho,NA,-0.486617765
ASV46,ASV21,2.479935591,rho,NA,-0.486580068
ASV82,ASV71,28.1974092,rho,NA,-0.486262761
ASV219,ASV167,34.84129559,rho,NA,-0.486000481
ASV112,ASV22,39.75138694,rho,NA,-0.485390259
ASV84,COP2,7.881299637,rho,NA,-0.485300941
ASV52,ASV15,30.78439149,rho,NA,-0.484399776
ASV115,ASV32,34.06476686,rho,NA,-0.484243381
ASV68,ASV27,30.42098697,rho,NA,-0.484042421
ASV124,ASV67,31.04684922,rho,NA,-0.483482957
GAS6,GAS1,16.65086573,rho,NA,-0.483337353
ASV67,GAS7,20.94778984,rho,NA,-0.483061346
ASV87,ASV70,3.030060906,rho,NA,-0.482985247
ASV94,ASV87,16.30826488,rho,NA,-0.48254502
ASV18,AMP1,6.353268137,rho,NA,-0.482203101
ASV81,GAS6,26.09886113,rho,NA,-0.481762244
ASV219,ASV18,23.07946662,rho,NA,-0.481593418
ASV134,ASV87,18.10945355,rho,NA,-0.481346397
ASV41,POL1,2.946445659,rho,NA,-0.481345746
ASV101,ASV50,17.39595626,rho,NA,-0.481222046
ASV70,ASV1,2.088804251,rho,NA,-0.480980159
ASV124,ASV100,23.76398538,rho,NA,-0.48077213
ASV85,ASV32,20.78013836,rho,NA,-0.4807284
ASV40,ASV18,5.684073414,rho,NA,-0.48049961
ASV56,ASV42,1.854595948,rho,NA,-0.480460931
ASV85,ASV52,18.34927122,rho,NA,-0.480437873
ASV74,ASV22,29.39049213,rho,NA,-0.480387987
ASV76,ASV65,17.49484761,rho,NA,-0.480341497
ASV61,NEC4,3.489932718,rho,NA,-0.480119075
ASV124,ASV27,28.2247024,rho,NA,-0.480048549
ASV127,ASV39,16.37539025,rho,NA,-0.479307794
ASV46,NEM1,2.280752508,rho,NA,-0.479231574
ASV24,ASV18,6.267951541,rho,NA,-0.479213271
ASV58,ISO1,4.587293422,rho,NA,-0.479197404
NEC1,AMP1,5.037452284,rho,NA,-0.478613574
ASV75,ASV51,7.420855092,rho,NA,-0.478025865
ASV92,ASV53,29.48836509,rho,NA,-0.478001467
ASV124,ASV94,29.57833602,rho,NA,-0.477925609
ASV82,ASV22,40.64020571,rho,NA,-0.477834354
ASV70,ASV44,1.325490842,rho,NA,-0.477538022
ASV115,ASV36,21.38993524,rho,NA,-0.477511736
ASV75,ASV32,19.74225895,rho,NA,-0.477472485
ASV13,ISO1,3.983650574,rho,NA,-0.477404136
ASV46,ASV13,2.288678371,rho,NA,-0.477349229
ASV79,ASV28,16.67355552,rho,NA,-0.477341628
ASV72,ASV65,13.2268516,rho,NA,-0.477157336
ASV70,ASV29,2.276094411,rho,NA,-0.476606581
ASV94,ASV73,16.76196815,rho,NA,-0.47645376
ASV101,ASV15,30.37449579,rho,NA,-0.476160875
ASV67,ASV65,17.32058954,rho,NA,-0.475901805
ASV68,ASV36,23.31442271,rho,NA,-0.475887674
ASV139,ASV6,16.10360203,rho,NA,-0.475565117
ASV113,NEC1,4.501630748,rho,NA,-0.47521482
ASV263,ASV80,31.32742132,rho,NA,-0.474838883
ASV219,ASV51,24.1883213,rho,NA,-0.474758914
ASV50,ASV7,8.901446366,rho,NA,-0.474585536
ASV171,ASV17,17.31656155,rho,NA,-0.474267299
ASV124,COP2,20.5942519,rho,NA,-0.474258497
ASV63,NEM1,1.720980602,rho,NA,-0.474196836
ASV46,ASV1,2.447222939,rho,NA,-0.474171735
ASV75,ASV27,14.13731704,rho,NA,-0.474157165
ASV62,NEC1,4.104515282,rho,NA,-0.474132474
ASV22,GAS7,26.97769994,rho,NA,-0.474113511
ASV70,ASV17,4.176827283,rho,NA,-0.473866222
ASV30,ASV25,13.90326002,rho,NA,-0.473665917
ASV18,COP3,7.027264128,rho,NA,-0.473109247
ASV124,ASV7,22.58708423,rho,NA,-0.473075531
ASV5,FOR1,2.342719318,rho,NA,-0.472968424
ASV171,ASV33,33.14353351,rho,NA,-0.472589541
ASV77,ASV21,7.206046934,rho,NA,-0.472222572
ASV77,ASV31,7.428320178,rho,NA,-0.471737994
ASV68,ASV51,23.43937196,rho,NA,-0.471451861
ASV219,ASV127,29.51367165,rho,NA,-0.471397384
ASV110,ASV81,32.88311901,rho,NA,-0.47124046
ASV20,POL16,4.549662276,rho,NA,-0.471171794
ASV71,AMP1,10.57175811,rho,NA,-0.471069452
ASV134,ASV53,27.49847591,rho,NA,-0.470993642
ASV219,ASV184,32.56978597,rho,NA,-0.470967732
ASV37,POL16,2.878496615,rho,NA,-0.470927843
ASV61,ASV46,2.368830119,rho,NA,-0.470458871
ASV93,ASV51,21.8231793,rho,NA,-0.470390567
ASV76,GAS7,20.88863907,rho,NA,-0.470283975
ASV124,ASV32,33.58371419,rho,NA,-0.470248574
ASV112,ASV51,23.75530919,rho,NA,-0.470210089
ASV88,ASV71,10.15629276,rho,NA,-0.469781676
ASV100,ASV68,25.68309094,rho,NA,-0.469537732
ASV124,ASV25,27.73884146,rho,NA,-0.46945612
ASV79,ASV35,16.66724159,rho,NA,-0.469366173
ASV219,ASV209,32.48620513,rho,NA,-0.469037979
ASV80,ISO1,21.66456499,rho,NA,-0.468883843
ASV52,GAS7,21.14893973,rho,NA,-0.46874676
ASV79,ASV43,22.46898025,rho,NA,-0.468572033
ASV139,ASV43,20.59171741,rho,NA,-0.46854877
ASV42,ISO1,3.860914806,rho,NA,-0.468517463
ASV112,ASV32,35.9652591,rho,NA,-0.468020061
ASV219,ASV92,35.8083346,rho,NA,-0.467755224
ASV85,ASV22,23.91518882,rho,NA,-0.467536626
ASV222,ASV52,32.9825561,rho,NA,-0.467257006
ASV93,ASV36,21.58033483,rho,NA,-0.467129765
ASV127,ASV105,13.946164,rho,NA,-0.466536949
ASV209,ASV47,33.8613066,rho,NA,-0.466225975
ASV219,ASV134,33.92395456,rho,NA,-0.466096526
ASV105,ASV67,18.0025309,rho,NA,-0.465954634
ASV157,ASV35,16.1299966,rho,NA,-0.465006724
ASV75,ASV52,17.17370312,rho,NA,-0.464964806
ASV157,ASV53,25.3619143,rho,NA,-0.464242639
ASV105,ASV78,18.4954681,rho,NA,-0.464167298
ASV20,ASV14,25.21663315,rho,NA,-0.464009113
ASV20,NEC1,5.948730496,rho,NA,-0.463897824
ASV65,ASV52,17.58063822,rho,NA,-0.463807493
ASV72,ASV13,12.27891971,rho,NA,-0.463501643
ASV3,NEC1,4.182668745,rho,NA,-0.463402536
ASV167,ASV87,18.33949752,rho,NA,-0.463368216
ASV90,ASV81,31.4724018,rho,NA,-0.463338193
ASV167,ASV47,35.7393038,rho,NA,-0.46312945
ASV108,ASV94,15.81157595,rho,NA,-0.462954642
ASV106,ASV81,26.20379769,rho,NA,-0.462822463
ASV201,ASV100,21.90842099,rho,NA,-0.462789356
ASV108,ASV18,6.540148521,rho,NA,-0.462699273
ASV58,NEM1,2.878869318,rho,NA,-0.462659666
ASV115,ASV47,35.21104018,rho,NA,-0.462597945
ASV11,ASV5,3.75152297,rho,NA,-0.462449617
ASV92,ASV83,32.22154088,rho,NA,-0.461607743
ASV50,ASV18,6.401798103,rho,NA,-0.461591636
ASV92,ASV87,19.70594042,rho,NA,-0.461572442
ASV113,ASV77,6.996087997,rho,NA,-0.461529405
ASV171,ASV28,16.15916471,rho,NA,-0.461526014
ASV67,ASV15,29.90240374,rho,NA,-0.461220036
ASV115,ASV51,21.34023838,rho,NA,-0.460706185
ASV124,ASV52,30.96912522,rho,NA,-0.460603617
ASV201,ASV47,33.43953979,rho,NA,-0.460601456
ASV124,ASV51,21.17063169,rho,NA,-0.459962406
ASV88,ASV36,6.863413515,rho,NA,-0.459823577
ASV32,ASV14,40.45808346,rho,NA,-0.459758772
ASV59,ASV51,7.140636064,rho,NA,-0.459685074
ASV64,ASV7,14.33389276,rho,NA,-0.459682771
ASV171,ASV87,15.99052177,rho,NA,-0.459632734
ASV54,ASV18,5.41521584,rho,NA,-0.45865542
ASV70,POL1,2.447158146,rho,NA,-0.458497322
ASV139,COP3,14.60405402,rho,NA,-0.458394415
ASV4,POL3,6.012774574,rho,NA,-0.458295515
ASV75,ASV48,11.74972311,rho,NA,-0.458178556
ASV56,ASV2,1.716064376,rho,NA,-0.457789909
ASV112,ASV78,33.43445596,rho,NA,-0.457666874
ASV78,ASV65,17.61518429,rho,NA,-0.457335291
ASV67,ASV14,37.59647319,rho,NA,-0.457129204
ASV108,ASV36,7.51969616,rho,NA,-0.456506557
ASV219,NEC1,21.40689552,rho,NA,-0.456452496
ASV84,ASV5,3.757980541,rho,NA,-0.456125568
ASV37,POL9,2.287216826,rho,NA,-0.45601555
ASV67,ASV64,22.4435605,rho,NA,-0.455962118
ASV9,ISO1,3.723885951,rho,NA,-0.45570952
ASV94,ASV84,16.52229319,rho,NA,-0.455659501
ASV140,ASV79,22.64166393,rho,NA,-0.455068393
NEM1,GAS1,4.62146386,rho,NA,-0.454693998
ASV42,POL6,2.695389962,rho,NA,-0.454224338
ASV167,ASV6,19.68769325,rho,NA,-0.454148893
ASV75,ASV22,22.72003232,rho,NA,-0.454119191
ASV90,ASV77,24.29860299,rho,NA,-0.454090332
ASV100,ASV13,9.148209331,rho,NA,-0.454068138
ASV101,ASV53,26.89508593,rho,NA,-0.454054237
ASV87,ASV67,17.31504778,rho,NA,-0.453199893
ASV76,ASV74,22.90098677,rho,NA,-0.453155791
ASV105,ASV76,17.96507316,rho,NA,-0.453140022
ASV157,ASV6,17.23097707,rho,NA,-0.453033947
ASV105,ASV32,20.62314958,rho,NA,-0.452921053
ASV72,ASV61,12.27975715,rho,NA,-0.452905283
GAS8,GAS1,5.08849662,rho,NA,-0.45237751
ASV73,NEC4,4.926636433,rho,NA,-0.452229079
ASV94,ASV29,15.24562382,rho,NA,-0.45218537
ASV70,NEM1,1.876081798,rho,NA,-0.45184725
ASV157,ASV28,15.89996308,rho,NA,-0.451624062
ASV71,ASV61,9.988114021,rho,NA,-0.451411931
ASV93,ASV77,21.58717508,rho,NA,-0.451384771
ASV167,ASV90,34.42878892,rho,NA,-0.451247288
ASV100,ASV29,9.479562706,rho,NA,-0.450947185
ASV97,ASV70,1.590930443,rho,NA,-0.450639325
ASV2,NEC4,3.123559805,rho,NA,-0.450593326
ASV92,ASV80,35.96173327,rho,NA,-0.450559634
ASV105,ASV100,10.73281398,rho,NA,-0.450294045
ASV56,ASV31,2.308161833,rho,NA,-0.450167574
ASV84,NEC1,5.99425307,rho,NA,-0.449917241
ASV29,ASV5,2.506493517,rho,NA,-0.449824534
ASV7,ASV1,8.24479063,rho,NA,-0.449696029
ASV7,ASV6,10.62068305,rho,NA,-0.449597136
ASV134,ASV6,19.17936183,rho,NA,-0.449513152
ASV25,ASV6,15.75652758,rho,NA,-0.449501771
ASV219,ASV94,31.76456709,rho,NA,-0.449500309
ASV97,ASV18,5.386144594,rho,NA,-0.449061748
ASV40,POL6,2.666492073,rho,NA,-0.448995953
ASV263,AMP1,13.84447132,rho,NA,-0.448894752
ASV49,COP2,5.58450673,rho,NA,-0.448828372
ASV88,ASV3,2.142086035,rho,NA,-0.448531419
ASV64,ASV52,22.72327733,rho,NA,-0.448306616
ASV87,ASV52,17.64866132,rho,NA,-0.447830118
ASV100,ASV1,9.269018911,rho,NA,-0.447753537
ASV99,ISO1,6.073888623,rho,NA,-0.447500005
ASV184,ASV87,16.2448583,rho,NA,-0.446846041
ASV68,ASV25,29.37702419,rho,NA,-0.446748047
ASV11,POL3,5.799372624,rho,NA,-0.445980042
ASV34,ASV8,1.603522658,rho,NA,-0.445596637
ASV28,ASV18,6.887613407,rho,NA,-0.445552787
ASV88,ASV20,3.880034556,rho,NA,-0.445486137
ASV84,COP1,5.08186679,rho,NA,-0.445346004
ASV86,ASV23,19.55291173,rho,NA,-0.444870405
NEC6,NEC1,4.392258732,rho,NA,-0.444612656
ASV106,ASV101,28.35036734,rho,NA,-0.444611036
ASV31,GAS1,4.991355853,rho,NA,-0.444284369
ASV82,ASV32,36.43851773,rho,NA,-0.443828898
ASV101,ASV43,23.30607759,rho,NA,-0.443753783
ASV21,NEC4,3.486610656,rho,NA,-0.443646215
ASV70,ASV34,1.628309427,rho,NA,-0.443603324
ASV31,ASV25,13.55686858,rho,NA,-0.443493988
ASV88,ASV66,11.72934179,rho,NA,-0.443432536
ASV94,ASV61,14.89008727,rho,NA,-0.443080568
ASV101,ASV11,17.83834949,rho,NA,-0.442948546
ASV37,POL6,2.609383083,rho,NA,-0.442892007
ASV70,ASV50,2.538944708,rho,NA,-0.442794937
ASV19,ISO1,3.916005437,rho,NA,-0.442439348
ASV201,ASV52,29.03881432,rho,NA,-0.442439159
ASV115,ASV100,23.29941477,rho,NA,-0.442053949
ASV65,ASV32,19.67855649,rho,NA,-0.441710591
ASV51,ASV30,7.291581715,rho,NA,-0.441498728
ASV20,POL9,3.900838944,rho,NA,-0.441290044
ASV46,ASV24,2.69045908,rho,NA,-0.441273623
ASV71,ASV15,23.22080512,rho,NA,-0.441171505
GAS9,GAS1,6.062170864,rho,NA,-0.441043393
ASV24,ASV5,2.600108075,rho,NA,-0.440928904
ASV112,ASV86,32.77794937,rho,NA,-0.440446408
ASV94,ASV80,32.13350881,rho,NA,-0.440376072
ASV39,ASV28,7.321720319,rho,NA,-0.439963563
ASV61,ASV27,13.49649521,rho,NA,-0.439630654
ASV55,NEC1,3.922659385,rho,NA,-0.439261348
ASV94,ASV21,14.93158353,rho,NA,-0.439114734
ASV222,ASV95,25.81477584,rho,NA,-0.438959886
ASV75,ASV56,2.297181668,rho,NA,-0.438548827
ASV89,ASV82,37.81054892,rho,NA,-0.438436535
GAS6,ISO1,15.44211231,rho,NA,-0.43816175
ASV115,ASV52,30.6472021,rho,NA,-0.438046363
POL16,COP1,4.199084083,rho,NA,-0.437737701
ASV87,ASV56,2.966737063,rho,NA,-0.437609012
ASV263,ASV64,19.30917606,rho,NA,-0.437535556
ASV81,ASV50,14.41860705,rho,NA,-0.437176927
ASV95,ASV73,11.50110338,rho,NA,-0.437056952
ASV219,ASV157,31.27875058,rho,NA,-0.43704667
ASV34,GAS3,1.396300398,rho,NA,-0.436983997
ASV81,ASV75,14.15300469,rho,NA,-0.436958232
ASV263,ASV6,15.71843105,rho,NA,-0.436927897
ASV219,ASV32,35.55347886,rho,NA,-0.436914187
ASV61,POL6,2.848461133,rho,NA,-0.436789581
POL16,COP4,5.870639013,rho,NA,-0.436541178
ASV101,ASV4,17.92024423,rho,NA,-0.436504587
ASV81,ASV64,19.84109679,rho,NA,-0.436107715
ASV92,ASV6,20.80771759,rho,NA,-0.436075599
ASV18,NEC6,5.629007629,rho,NA,-0.435995834
ASV108,ASV5,2.926363412,rho,NA,-0.4356186
ASV29,COP1,3.823852453,rho,NA,-0.435359396
ASV28,GAS3,2.853383211,rho,NA,-0.435192111
ASV139,ASV80,30.44877437,rho,NA,-0.435189889
ASV3,ISO1,3.608279331,rho,NA,-0.43513267
ASV67,ASV17,18.22697851,rho,NA,-0.434537056
ASV60,POL3,4.033257001,rho,NA,-0.434532785
ASV94,ASV13,14.71176124,rho,NA,-0.434384522
ASV80,ASV32,36.05510984,rho,NA,-0.434292912
ASV92,ASV90,35.38909058,rho,NA,-0.434272487
ASV77,ASV30,7.29896599,rho,NA,-0.433959144
ASV209,ASV90,32.10704902,rho,NA,-0.433916206
ASV7,FOR1,8.143471411,rho,NA,-0.433729949
ASV41,ASV18,5.677222389,rho,NA,-0.433728668
ASV82,ASV67,33.43956804,rho,NA,-0.433724343
ASV62,COP2,5.671577529,rho,NA,-0.433536625
ASV45,ASV18,4.990284514,rho,NA,-0.432716519
ASV219,ASV25,29.76381285,rho,NA,-0.432489641
ASV80,ASV79,32.21323707,rho,NA,-0.432086417
ASV134,ASV90,33.52861855,rho,NA,-0.431856045
ASV99,ASV27,15.47920627,rho,NA,-0.431544407
ASV15,COP2,19.33099763,rho,NA,-0.431408746
ASV8,POL15,5.393533229,rho,NA,-0.431369541
ASV222,ASV127,27.81596108,rho,NA,-0.431332047
ASV28,POL16,4.170949716,rho,NA,-0.431290559
ASV48,ASV29,11.48029437,rho,NA,-0.430956205
ASV99,COP1,5.611276898,rho,NA,-0.430764414
ASV97,ASV46,1.926206111,rho,NA,-0.430681024
ASV3,NEM1,1.976154494,rho,NA,-0.430662441
ASV105,ASV95,11.46726225,rho,NA,-0.430572329
ASV108,ASV48,11.92006585,rho,NA,-0.430570405
ASV105,ASV22,23.54182981,rho,NA,-0.430532981
ASV167,ASV53,27.18100061,rho,NA,-0.430488496
ASV6,ASV5,4.628762564,rho,NA,-0.42986632
ASV58,GAS9,4.286141116,rho,NA,-0.429617444
ASV39,ASV20,7.523242498,rho,NA,-0.429436761
ASV11,BIV1,4.643330646,rho,NA,-0.429342206
ASV94,ASV6,17.16115879,rho,NA,-0.429289644
ASV137,ASV90,32.39373906,rho,NA,-0.429001444
ASV5,ASV4,3.826139345,rho,NA,-0.428891216
ASV3,GAS3,1.373284247,rho,NA,-0.428814027
ASV52,ASV17,18.54549592,rho,NA,-0.428726224
ASV73,GAS1,6.11545298,rho,NA,-0.428636948
ASV100,BIV1,9.843834922,rho,NA,-0.428511372
ASV71,ASV1,9.900342102,rho,NA,-0.428461312
ASV85,ASV70,3.210869756,rho,NA,-0.428339234
ASV87,POL6,3.804769643,rho,NA,-0.427983577
ASV94,ASV9,14.44506701,rho,NA,-0.427626916
ASV56,ASV9,1.686772398,rho,NA,-0.427393143
ASV100,ASV88,9.108874532,rho,NA,-0.427356116
ASV75,ASV25,13.41192384,rho,NA,-0.427267045
ASV11,POL6,4.279540103,rho,NA,-0.426960119
ASV64,GAS1,10.59866824,rho,NA,-0.426899184
ASV60,BIV1,2.92372979,rho,NA,-0.426599593
ASV59,ASV3,2.191692937,rho,NA,-0.426300861
ASV112,ASV20,19.97952258,rho,NA,-0.426300439
ASV23,COP2,9.132448737,rho,NA,-0.426183856
ASV94,ASV50,15.28300829,rho,NA,-0.426092062
ASV8,POL9,1.986909812,rho,NA,-0.42608379
ASV110,ASV101,34.31149441,rho,NA,-0.425941412
ASV94,ASV24,15.07757035,rho,NA,-0.425904173
ASV21,GAS1,4.7099019,rho,NA,-0.425818168
ASV139,ASV58,13.64225257,rho,NA,-0.425812228
ASV74,NEC1,10.75756882,rho,NA,-0.425627003
ASV46,BIV1,3.062896917,rho,NA,-0.42546869
ASV71,GAS6,21.1796039,rho,NA,-0.425190121
ASV66,ASV39,15.25424937,rho,NA,-0.424985411
ASV79,ASV74,21.29203174,rho,NA,-0.424517274
ASV100,ASV85,10.31308694,rho,NA,-0.424479207
ASV53,BIV1,13.36413277,rho,NA,-0.424327404
ASV88,ASV46,2.334517183,rho,NA,-0.424040379
ASV87,ASV32,19.68950433,rho,NA,-0.423786744
ASV94,ASV31,14.98756725,rho,NA,-0.423567707
ASV56,ASV26,1.502519029,rho,NA,-0.423419213
ASV105,ISO1,5.413711496,rho,NA,-0.422651759
ASV85,NEC4,4.615503774,rho,NA,-0.422541729
ASV99,ASV95,11.95771768,rho,NA,-0.422417985
ASV65,ISO1,4.637606744,rho,NA,-0.422339069
ASV140,ASV94,21.86740491,rho,NA,-0.42220177
ASV112,ASV77,23.02094687,rho,NA,-0.421966806
ASV263,ASV35,14.34804754,rho,NA,-0.421938972
ASV85,ASV77,8.139080853,rho,NA,-0.421902659
ASV56,ASV21,2.04604992,rho,NA,-0.421843071
ASV83,ASV22,35.05319554,rho,NA,-0.421807837
ASV65,ASV22,22.62012458,rho,NA,-0.421588323
ASV64,POL3,10.20057634,rho,NA,-0.421509255
ASV167,ASV80,33.8894418,rho,NA,-0.421458522
ASV86,ASV6,18.60699378,rho,NA,-0.421269445
ASV30,ASV18,6.015854382,rho,NA,-0.420758956
ASV99,ASV5,4.243158235,rho,NA,-0.420703238
ASV95,ASV39,13.60254789,rho,NA,-0.420498515
ASV184,ASV23,17.99539687,rho,NA,-0.419733569
ASV83,ASV32,31.78950955,rho,NA,-0.419710465
ASV4,BIV1,4.771401616,rho,NA,-0.419618675
ASV85,ASV48,12.39152715,rho,NA,-0.419524363
ASV101,ASV85,17.3609968,rho,NA,-0.419244675
ASV37,POL3,4.001999837,rho,NA,-0.419115988
ASV46,POL15,5.727657343,rho,NA,-0.418987108
ASV167,ASV83,29.92176679,rho,NA,-0.418431921
ASV71,ASV29,10.01334931,rho,NA,-0.417962026
ASV87,ASV8,2.870659172,rho,NA,-0.417948756
ASV134,ASV80,33.36894313,rho,NA,-0.417908149
ASV43,ASV22,28.64578908,rho,NA,-0.417667698
ASV108,ASV78,17.11072224,rho,NA,-0.417087719
ASV88,ASV12,2.720922006,rho,NA,-0.417034278
ASV24,NEC4,3.703164678,rho,NA,-0.416855578
ASV139,ASV29,13.32528955,rho,NA,-0.416809136
ASV78,ASV74,22.70926934,rho,NA,-0.416794638
ASV60,POL6,2.549838049,rho,NA,-0.416638297
ASV56,ASV34,1.626566411,rho,NA,-0.416386803
ASV63,POL15,5.186774929,rho,NA,-0.416380207
ASV219,ASV67,32.33207945,rho,NA,-0.416266942
ASV209,ASV83,27.9846189,rho,NA,-0.416043817
ASV140,ASV7,15.14311968,rho,NA,-0.415825706
ASV27,POL15,16.70566826,rho,NA,-0.415678783
ASV99,ASV86,18.17726875,rho,NA,-0.41553469
ASV87,POL3,5.203132091,rho,NA,-0.415409661
ASV24,NEC1,4.752267259,rho,NA,-0.415265729
ASV65,ASV18,6.3458956,rho,NA,-0.41523893
ASV5,NEM1,2.093858563,rho,NA,-0.415158651
ASV140,ASV52,23.44250812,rho,NA,-0.415158292
ASV94,ASV30,14.95833195,rho,NA,-0.415042608
ASV36,ASV23,9.625259986,rho,NA,-0.414967865
ASV171,ASV43,21.31442372,rho,NA,-0.414355633
ASV83,ASV52,29.34936825,rho,NA,-0.414270203
ASV115,ASV25,26.8492529,rho,NA,-0.414184906
ASV59,NEC4,3.456339692,rho,NA,-0.414146403
ASV12,NEC4,3.613548017,rho,NA,-0.414125956
ASV81,ASV13,13.53389318,rho,NA,-0.413847951
ASV56,POL1,2.400603493,rho,NA,-0.413528195
ASV67,ASV29,16.13239603,rho,NA,-0.413468891
ASV110,ASV36,24.57465936,rho,NA,-0.413183079
ASV112,ASV100,25.0200675,rho,NA,-0.413137334
ASV94,ASV83,27.63061911,rho,NA,-0.412409336
ASV52,ASV6,18.63545351,rho,NA,-0.412169944
ASV105,ASV52,17.72726936,rho,NA,-0.411965604
ASV59,ASV20,3.869568905,rho,NA,-0.41118486
ASV127,ASV108,12.63085693,rho,NA,-0.410940322
ASV113,COP2,5.958517009,rho,NA,-0.410800028
ASV75,NEC4,3.629935676,rho,NA,-0.410777388
ISO1,AMP1,4.320994788,rho,NA,-0.410733116
ASV6,NEC1,6.756748332,rho,NA,-0.410419415
ASV171,ASV53,24.57351889,rho,NA,-0.410327356
ASV112,ASV94,30.55546193,rho,NA,-0.410010937
ASV78,ASV61,16.33465312,rho,NA,-0.410000204
ASV184,ASV42,14.68593457,rho,NA,-0.409827989
ASV67,ASV13,15.74896943,rho,NA,-0.4097537
ASV50,POL3,4.782612112,rho,NA,-0.409725382
ASV76,ASV29,16.20082783,rho,NA,-0.409275588
ASV7,ASV2,7.656899373,rho,NA,-0.409186576
ASV58,COP2,6.505820825,rho,NA,-0.409061469
ASV110,ASV77,24.73402776,rho,NA,-0.409036267
ASV64,ASV5,8.073404399,rho,NA,-0.408867012
ASV140,ASV67,22.95104138,rho,NA,-0.408845242
ASV209,ASV64,20.70814571,rho,NA,-0.408738474
ASV99,ASV81,15.59301455,rho,NA,-0.408313287
ASV110,ASV33,37.52232004,rho,NA,-0.408259277
ASV94,ASV82,31.55663017,rho,NA,-0.408235411
ASV72,ASV29,12.15480044,rho,NA,-0.408109499
ASV127,ASV23,14.91175104,rho,NA,-0.407869689
ASV139,ASV23,15.98126844,rho,NA,-0.407502765
ASV53,POL3,14.27881238,rho,NA,-0.407490193
ASV43,ASV32,25.25226833,rho,NA,-0.407292848
ASV101,ASV19,15.90501883,rho,NA,-0.407202066
ASV29,NEC4,3.571125387,rho,NA,-0.407057867
ASV73,ASV67,17.25875313,rho,NA,-0.406834435
ASV30,POL3,4.567370549,rho,NA,-0.406721203
ASV76,ASV43,22.66252154,rho,NA,-0.40651558
ASV76,ASV61,15.91366338,rho,NA,-0.406332492
ASV79,ASV64,20.65165581,rho,NA,-0.406327943
ASV108,ASV100,9.622631285,rho,NA,-0.40621401
ASV70,POL15,5.324555626,rho,NA,-0.406085186
