"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4330","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4331","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA,NA
"4332","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter",NA
"4333","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriales Incertae Sedis","Ichthyobacterium",NA
"4334","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4335","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Robiginitomaculum",NA
"4336","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22",NA,NA,NA
"4337","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"4338","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4339","Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"4340","Bacteria",NA,NA,NA,NA,NA,NA
"4341","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae",NA,NA
"4342","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"4343","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","Cm1-21",NA
"4344","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA,NA
"4345","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriales Incertae Sedis","Ichthyobacterium",NA
"4346","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",NA
"4347","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"4348","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"4349","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4350","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4351","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus",NA
"4352","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4353","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae",NA,NA
"4354","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4355","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor",NA
"4356","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales",NA,NA,NA
"4357","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"4358","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"4359","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA
"4360","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4361","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"4362","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","Schleiferia",NA
"4363","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4364","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA
"4365","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4366","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4367","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4368","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"4369","Bacteria","Planctomycetota","Phycisphaerae","CCM11a",NA,NA,NA
"4370","Bacteria","Planctomycetota","BD7-11",NA,NA,NA,NA
"4371","Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae","Acanthopleuribacter",NA
"4372","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales",NA,NA,NA
"4373","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"4374","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum",NA
"4375","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"4376","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts",NA
"4377","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"4378","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus",NA
"4379","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera",NA
"4380","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus",NA
"4381","Bacteria","Planctomycetota","Pla3 lineage",NA,NA,NA,NA
"4382","Bacteria","Planctomycetota","BD7-11",NA,NA,NA,NA
"4383","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA,NA
"4384","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA
"4385","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"4386","Bacteria","Patescibacteria","Gracilibacteria",NA,NA,NA,NA
"4387","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"4388","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4389","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA,NA
"4390","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4391","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"4392","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter",NA
"4393","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae",NA,NA
"4394","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfurivibrionaceae","MSBL7",NA
"4395","Bacteria","NB1-j",NA,NA,NA,NA,NA
"4396","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales",NA,NA,NA
"4397","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4398","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Candidatus Bacilloplasma",NA
"4399","Bacteria",NA,NA,NA,NA,NA,NA
"4400","Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"4401","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales",NA,NA,NA
"4402","Bacteria",NA,NA,NA,NA,NA,NA
"4403","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4404","Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"4405","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22",NA,NA,NA
"4406","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales",NA,NA,NA
"4407","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales",NA,NA,NA
"4408","Bacteria","Patescibacteria","ABY1","Candidatus Kerfeldbacteria",NA,NA,NA
"4409","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales",NA,NA,NA
"4410","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","SEEP-SRB4",NA
"4411","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales",NA,NA,NA
"4412","Bacteria","WS1",NA,NA,NA,NA,NA
"4413","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA,NA
"4414","Archaea",NA,NA,NA,NA,NA,NA
"4415","Bacteria","Myxococcota","Polyangia","VHS-B3-70",NA,NA,NA
"4416","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"4417","Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae","Candidatus Babela",NA
"4418","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas",NA
"4419","Bacteria","Firmicutes","Bacilli","Lactobacillales","P5D1-392",NA,NA
"4420","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"4421","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum",NA
"4422","Bacteria","Myxococcota","Polyangia","UASB-TL25",NA,NA,NA
"4423","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4424","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"4425","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter",NA
"4426","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae",NA,NA
"4427","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4428","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae",NA,NA
"4429","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"4430","Bacteria","Campylobacterota","Campylobacteria","Nautiliales","Nautiliaceae","Caminibacter",NA
"4431","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",NA,NA,NA
"4432","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"4433","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Halomonas",NA
"4434","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA
"4435","Bacteria","Myxococcota","Polyangia","MidBa8",NA,NA,NA
"4436","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae",NA,NA
"4437","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family",NA,NA
"4438","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4439","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",NA,NA
"4440","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA,NA
"4441","Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353 marine group",NA,NA,NA
"4442","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4443","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Rubidimonas",NA
"4444","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4445","Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Candidatus Marithrix",NA
"4446","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae",NA,NA
"4447","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"4448","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"4449","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aestuariimonas",NA
"4450","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7",NA
"4451","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","BD1-7 clade",NA
"4452","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA,NA
"4453","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015",NA
"4454","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter",NA
"4455","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae",NA,NA
"4456","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea",NA
"4457","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",NA,NA
"4458","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA,NA
"4459","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA,NA
"4460","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales",NA,NA,NA
"4461","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfoconvexum",NA
"4462","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade",NA
"4463","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Haloferula",NA
"4464","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae",NA,NA
"4465","Bacteria","Planctomycetota","BD7-11",NA,NA,NA,NA
"4466","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4467","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"4468","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015",NA
"4469","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family",NA,NA
"4470","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA
"4471","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae",NA,NA
"4472","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade",NA
"4473","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"4474","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","Schleiferia",NA
"4475","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA
"4476","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea",NA
"4477","Bacteria",NA,NA,NA,NA,NA,NA
"4478","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",NA,NA,NA
"4479","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"4480","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,NA,NA
"4481","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA,NA
"4482","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"4483","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","Thiomicrorhabdus",NA
"4484","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"4485","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae",NA,NA
"4486","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"4487","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA,NA
"4488","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae",NA,NA
"4489","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2",NA,NA
"4490","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"4491","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",NA,NA,NA
"4492","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4493","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"4494","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor",NA
"4495","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"4496","Bacteria","Planctomycetota","028H05-P-BN-P5",NA,NA,NA,NA
"4497","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4498","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04",NA
"4499","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC AAA286-E23",NA,NA
"4500","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"4501","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade",NA
"4502","Bacteria","NB1-j",NA,NA,NA,NA,NA
"4503","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA,NA
"4504","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"4505","Bacteria","Patescibacteria","Gracilibacteria",NA,NA,NA,NA
"4506","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4507","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium",NA
"4508","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"4509","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae",NA,NA
"4510","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae",NA,NA
"4511","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA,NA
"4512","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae",NA,NA
"4513","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"4514","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales",NA,NA,NA
"4515","Bacteria",NA,NA,NA,NA,NA,NA
"4516","Bacteria","Latescibacterota",NA,NA,NA,NA,NA
"4517","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"4518","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA
"4519","Bacteria","Proteobacteria","Gammaproteobacteria","JTB23",NA,NA,NA
"4520","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"4521","Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"4522","Bacteria","Myxococcota",NA,NA,NA,NA,NA
"4523","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales",NA,NA,NA
"4524","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA,NA
"4525","Bacteria","Planctomycetota","Phycisphaerae","CCM11a",NA,NA,NA
"4526","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae",NA,NA
"4527","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"4528","Bacteria",NA,NA,NA,NA,NA,NA
"4529","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA
"4530","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"4531","Bacteria",NA,NA,NA,NA,NA,NA
"4532","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae",NA,NA
"4533","Bacteria","Desulfobacterota","Desulfuromonadia","PB19",NA,NA,NA
"4534","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"4535","Bacteria","Desulfobacterota","Desulfuromonadia","PB19",NA,NA,NA
"4536","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4537","Bacteria",NA,NA,NA,NA,NA,NA
"4538","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",NA,NA,NA
"4539","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas",NA
"4540","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","Izimaplasma",NA
"4541","Bacteria",NA,NA,NA,NA,NA,NA
"4542","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","OM182 clade",NA,NA
"4543","Bacteria",NA,NA,NA,NA,NA,NA
"4544","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta",NA
"4545","Bacteria",NA,NA,NA,NA,NA,NA
"4546","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales",NA,NA,NA
"4547","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Ika33",NA,NA
"4548","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Halomonas",NA
"4549","Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"4550","Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"4551","Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"4552","Bacteria","Patescibacteria","WWE3",NA,NA,NA,NA
"4553","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae",NA,NA
